"created_at","text","sentiment"
"2013-01-07 04:02:19","$CELG keep it on you watch list.","positive"
"2013-01-07 05:36:32","I wish TV would die already like all the Newspapers told me URL $CBS ftw!","positive"
"2013-01-07 08:03:51","I think $AAPL is heading back down to check in on 506 support again","negative"
"2013-01-07 12:07:20","$AMZN but but but.....yap yap yap","positive"
"2013-01-07 13:09:07","$SNDK pattern looking more interesting. Can it successfully break into the gap this time around? URL ","positive"
"2013-01-07 13:50:37","#AMZN at all-time highs pre-market , $aapl still plunging.  should be an interesting trading day!","positive"
"2013-01-07 13:59:47","See risk to $ES_F 1442.00-1423.75 as bearish momentum divergences resolve $SPX $SPY #stocks.  URL ","negative"
"2013-01-07 14:01:09","""@user: $ONXX strong price & vol expansion friday. possibly looking for higher prices URL > another biotech with 2 levels","positive"
"2013-01-07 14:27:45","$ZNGA Momentum building to the upside.? On watch.","positive"
"2013-01-07 14:34:16","$ES from watch list also fast move today  volume of 77% ave full day as usually tiny volume URL ","positive"
"2013-01-07 14:40:22","$TWI like this long 24% short... URL ","positive"
"2013-01-07 14:48:40","Green Weekly Triangle on $HERO,....Updating URL ","negative"
"2013-01-07 14:52:33","$EOG - 60 min pullback to breakout - watching 1/2 position   URL ","positive"
"2013-01-07 14:56:01","$KCG to 3.75?","positive"
"2013-01-07 15:10:06","$ZLCS almost hit my stop loss...glad to see it heading back up","positive"
"2013-01-07 15:10:42","$AAPL closed my short for some nice gains.","negative"
"2013-01-07 15:11:04","$V beautiful uptrend since June '12. Never once broke higher high, higher low trend URL ","positive"
"2013-01-07 15:38:56","The most awesome $AAPL trendline ever. Since 1986!! URL URL ","negative"
"2013-01-07 15:43:47","$DDD - Long @ $27.95. Trailing Stop @ 42.35 from 7 prior Stops of 41.70, 39.03, 36.53, 32.35, 27.95, 25.44 and 22.93 - URL ","positive"
"2013-01-07 15:43:48","$UNXL was largest watch list gainer new buy on Friday and biggest mover today so protect gains URL ","positive"
"2013-01-07 15:44:57","Green Weekly Triangle on $KTOS,....Updating URL ","negative"
"2013-01-07 15:47:44","ak corrected me - $PPHM  largest watch list gainer today - though it gapped up big on open  URL ","positive"
"2013-01-07 15:50:52","$AAPL positive close above 530 today is bullish. I'll be looking for possible LONG set up.","positive"
"2013-01-07 15:53:57","$CELG possible LONG today if you want to play the JPMORGAN BIOtech conference.","positive"
"2013-01-07 15:54:39","$FRME: Long @ 10.25. Trailing Stop @ 13.75 from 8 prior Stops of 12.29, 11.50, 10.97, 10.63, 10.36, ... 9.64 & 9.03 - URL ","positive"
"2013-01-07 16:09:03","I showed this $MA on Friday with the upside orange dot traget at 517+ hit that this morn now red dot URL ","negative"
"2013-01-07 16:10:47","$TOL triggered above $34. First target $34.55-.90","positive"
"2013-01-07 16:12:00","$SXC - breaking above key downward channel level. Likely to move much higher from here. URL ","positive"
"2013-01-07 16:13:11","must follow the young man ""@user: $AMZN the data company, not the retailer.  A new post by me.  URL ","positive"
"2013-01-07 16:30:42","$PG short back on","negative"
"2013-01-07 16:36:58","$OVTI downgrade on Sept 7th @$16.77 after Q1 looking good. next filing Q3 end of feb. URL ","negative"
"2013-01-07 16:37:59","$LVS option trader sells 26k of the 47.25 - 52.25 call spreads in March. Big bet that stock will be below $47.25 by March expiry","negative"
"2013-01-07 16:40:13","$AA option traders bet on bad earnings selling 6,200 Jan 9C and buying 3,200 Jan 9P. Could be hedge on stock. Both trades against low OI","negative"
"2013-01-07 17:02:08","$SKX Q3 operational cash flow negative $60million. $80million decline vs.Q3 2011","negative"
"2013-01-07 17:02:54","$SKX 9 mos. 2012 operational cash flow negative $20 million. $95 million decline vs. 9mos 2011","negative"
"2013-01-07 17:09:57","Red Weekly Triangle on $SNSS,.....Updating URL ","positive"
"2013-01-07 17:15:40","$BAC avrg $12.127 :)","positive"
"2013-01-07 17:28:01","First trade coming back from vacation. $HOT short at 59.80. Stop at 60.30","negative"
"2013-01-07 17:28:55","Green Weekly Triangle on $LSCC,....Updating URL ","negative"
"2013-01-07 17:38:30","$PODD breaking out to new 52wk highs from a decent base URL ","positive"
"2013-01-07 17:44:34","3 horsemen of high beta momo chase $FSLR $GMCR $NFLX being slammed a bit here : advanced tell that the new year party is over for the mrkt ?","negative"
"2013-01-07 17:45:59","$PNRA looks like a solid set up","positive"
"2013-01-07 17:52:47","Names to buy on pullbacks $GS $CELG $FB $F","positive"
"2013-01-07 18:12:31","$BA for a flush down","negative"
"2013-01-07 18:41:43","Amazon Breaks $1,600 (adjusting for the splits) URL via @user $AMZN""","positive"
"2013-01-07 18:51:08","Financials $XLF have been driving this mkt higher, today they are weak-ish (except for $JPM) for 1st time in while, little red flag 1...","negative"
"2013-01-07 18:52:16","on our Live Broadcast we got this long signal on $PCLN and covered discount buy-in ! needs push URL ","positive"
"2013-01-07 19:10:01","$AMZN VOLUME is a go, big boys grabbing some stocks. Higher prices to come.","positive"
"2013-01-07 19:13:26","$TWI at highs not seen since September URL ","positive"
"2013-01-07 19:22:12","@user won gold in our 2011 stock contest w $V,  won silver in 2012 w $TKC. Will his $DDAIF call win in 2013? URL ","positive"
"2013-01-07 19:26:13","$AMZN $FB your pick for higher prices this week. Both breaking out with considerable volume.","positive"
"2013-01-07 19:32:46","Eceryone wants a piece of $PCLN gorwth and magic...stakes are so high...innovation so fast and marketing stakes high URL ","positive"
"2013-01-07 19:35:10","@user @scheplick It's easy to short $AMZN - buy an iPad Mini, a tax prep book at Borders and some Rackspace time.;-)","negative"
"2013-01-07 19:36:22","Might open a position on $S today. Cup and handle can make this one fly to 7-7.5 quickly.","positive"
"2013-01-07 19:46:34","$CRUS, $KORS positive.... nice reversal in $KORS","positive"
"2013-01-07 19:49:03","$AXP trying to make a move too. Getting interesting.","positive"
"2013-01-07 20:09:20","$MA a strong follow thru day after breaking out to new highs last Friday - confirmation is solid URL ","positive"
"2013-01-07 20:10:57","$V new highs, looking for higher prices from here URL ","positive"
"2013-01-07 20:12:00","$CELG a strong breakout to new highs today on 2x the daily avg. volume. Looks good for more upside URL ","positive"
"2013-01-07 20:12:49","$WETF cheap financial stock that is trying to b/o. Would like to see a pullback/consolidation first URL ","positive"
"2013-01-07 20:16:56","$NFLX shorts should be paranoid on every close as a buyout will come 1 night from $aapl, $msft, $goog, $amzn, etc.  dominate webtv long nflx","positive"
"2013-01-07 20:19:46","As in the last 3 sessions, last hour buyers are back, more money need to be put to work... money flows... $SPY $TLT $ES_F","positive"
"2013-01-07 21:14:29","@user The stock isn't telling us anything new, but the trend is saying a lot. This ER is $AAPL's most anticipated in years.","positive"
"2013-01-07 21:20:29","All of the above: $rax setting up again URL $spy","positive"
"2013-01-07 21:21:21","$PCLN - long entry URL ","positive"
"2013-01-07 23:47:51","Green Weekly Triangle on $AMPE,....Sell Short at 4.15 URL ","negative"
"2013-01-08 00:10:36","Green Weekly & Monthly Triangle on $FLWS,.....Updating to Monthly URL ","negative"
"2013-01-08 00:39:46","@user are you saying $ZAGG will up another 23%, how?","negative"
"2013-01-08 00:58:23","Green Weekly & Monthly Triangle on $PLAB,....Updating URL ","negative"
"2013-01-08 01:26:12","$744.96 IS A great level for a close on $GOOG","positive"
"2013-01-08 03:17:23","$AAPL short-term outlook. 3 possible scenarios, 2 of them are bullish URL ","positive"
"2013-01-08 04:57:12","Barclays upside case for $CSOD is a year end price target of $46.  Based on 8x cy'14 revenues and 10% upside to estimates. Quite achievable!","positive"
"2013-01-08 05:19:05","$CTXS (conservative swing) once again bouncing nicely off support (w/volume)  $MCP (aggressive swing) however strong probability.","positive"
"2013-01-08 05:24:09","""@user: $AMZN it's time for this bird to fly south! URL ","negative"
"2013-01-08 06:26:23","$VVUS Technicals are positive for a continued climb. RSI, OBV and MACD all look good to me URL ","positive"
"2013-01-08 07:38:33","$AKRX b/out 13.78, like the base action under spot & declining vol, ripe for pop URL ","positive"
"2013-01-08 07:47:01","$HALO b/out 7.20, price was rejected at 7.19 today, also high on 12/21 URL ","positive"
"2013-01-08 07:48:54","$HWAY b/out 11.08, nice base under the spot URL ","positive"
"2013-01-08 13:57:56","$yum down premarket through the cloud but has support at about 62.75  URL ","negative"
"2013-01-08 14:13:04","Multi-day downswing in $ES_F favored, see demand zone at 1442.00-1423.75 $SPX $SPY #stocks.  URL ","negative"
"2013-01-08 14:16:04","$MON - not making sales here - we will be buyers of weakness, looks like game on for a while...","positive"
"2013-01-08 14:25:57","$FINL 9mos Operational cash flow declines $15million vs. prior yr first 9mos.  198% decline","negative"
"2013-01-08 14:29:50","$AYI Q1 Operational Cash Flow turns Negative","negative"
"2013-01-08 14:31:28","$AYI 1st negative operational cash flow quarter since quarter Novemebr 2008","negative"
"2013-01-08 14:33:31","$AYI 2013 Q1 operational Cash flow negative $14.5 million. decline of $41 million vs. Q1 2012.  152% decline","negative"
"2013-01-08 14:38:12","my 526.20 bid not hit in $aapl so i am expecting at least a move to 540 today :)","positive"
"2013-01-08 14:39:13","$MON 2013 Q1 operational cash flow $1.569 billion,  a $459 million increase vs 2012 Q1.  41% increase","positive"
"2013-01-08 14:46:52","$fio nothing but air under stock until 17.70-17.80 URL ","negative"
"2013-01-08 14:53:09","$AAPL daily fade in motion again, people that want to be out are still at work...","negative"
"2013-01-08 14:54:45","I shorted $NFLX here with a 1.00 stop.","negative"
"2013-01-08 15:01:57","$CTIC got long","positive"
"2013-01-08 15:05:32","Catch up ""@user: Hot Links is totally off the hook this morning - so many great reads URL $AAPL $MACRO""","positive"
"2013-01-08 15:06:01","$IHS year end operational cash flow declined $27 million vs. 2011. an  8.19% decline","negative"
"2013-01-08 15:11:43","Watch $XLF $JPM $BAC LOD closely...","negative"
"2013-01-08 15:20:21","unit cost at 1.60 this see a bounce $CTIC","positive"
"2013-01-08 15:21:42","with little whips on pops and drops don't go all in on one purchase avg in through out the day limit exposure and % of portfolio $CTIC","positive"
"2013-01-08 15:24:48","$SHLD Get short, someone big must be exiting imo... Sitting on some $40 puts from this am!","negative"
"2013-01-08 15:26:50","$MON - added","positive"
"2013-01-08 15:27:20","If you'd like to gag on the New American Socialism, enjoy this video courtesy $AIG: URL ","negative"
"2013-01-08 15:28:13","$JNPR - added","positive"
"2013-01-08 15:31:30","$X - added","positive"
"2013-01-08 15:33:27","@user Mr. Florida, hope all is well.  You've trade $SAVE in the past, so Im asking you.  Do you like it here?  Looking to fill gap?","positive"
"2013-01-08 15:51:05","$SHLD ... why won't you die already? Lampert doesn't know 2 sh*ts about running a retail. He bought Sears for the property... $$","negative"
"2013-01-08 16:13:12","$WNR: Long @ 19.79. Trailing Stop @ 24.39 from 6 prior Stops of 23.76, 20.42, 19.79, 18.09, 17.13 and 16.39 - URL ","positive"
"2013-01-08 16:19:19","$DECK: Short @ 66.41. Trailing Stop @ 44.16 down from 5 prior Stops of 51.65, 59.07, 66.41, 74.13 & 81.85 - URL ","negative"
"2013-01-08 16:27:03","$WFM - short back on","negative"
"2013-01-08 16:30:55","nice base building here 1.50 -1.54 on $CTIC should test hod's in the afternoon, setting up nicely for follow thru tomorrow. #tradeoftheweek","positive"
"2013-01-08 16:32:31","up to 16 million shares on $CTIC almost 10x avg daily vol. I don't think this is a one day story. Gap up to 2.05 plenty of rm to run imho","positive"
"2013-01-08 16:39:34","$SHLD Eddie Lampert is a 1 trick pony...","negative"
"2013-01-08 16:44:17","Let the angry, anecdotal comments begin: ""Why I still think BlackBerry & RIM are doomed."" URL $RIMM $AAPL $GOOG $NOK $T $VZ","negative"
"2013-01-08 17:20:46","@user I think $AAPL putting in a long term bottom.....of course I could be wrong but that is what it looks like :-)","positive"
"2013-01-08 17:24:09","i had a price alert go off for $WWW while off the desk.","negative"
"2013-01-08 17:27:13","$GGR to be delisted soon typicall pump and dump same story over the last few months be careful one day trades over a mil next day ur stuck","negative"
"2013-01-08 17:27:25","$TSO option trader buys 10k of the Feb 40P for 1.60. A $1.6 million bet stock will be below $40 by Feb exp. Could be hedge too. OI is 544","negative"
"2013-01-08 17:32:40","$DDD $SSY Stops honored.  So be it. Now.... must.not.become.bearshitter.","positive"
"2013-01-08 17:34:13","$CYBX keeps consolidating near all-time highs URL ","positive"
"2013-01-08 17:40:42","$DDD The sentiment on this stock can change in a blink of an eye.  Not for the faint of heart.  Still long term bullish.","positive"
"2013-01-08 17:41:47","$MCP bottom at 11.00? Strong Resistance. Under these level...short breakout Chance.","negative"
"2013-01-08 17:47:25","$AIG wins the Lawsuit then announces dividend reinstatement. :)","positive"
"2013-01-08 18:05:27","$TIVO is a buyout coming? Sure seems strong of late?","positive"
"2013-01-08 18:44:47","biggest mistake i made all day was not sticking to my gut on reversal in #SOLARS #2 not sticking to my watchlist $LDK $STP $ARNA $KOG","positive"
"2013-01-08 19:05:31","$DDD looks an easy short","negative"
"2013-01-08 19:07:37","My instincts are spot on in 2013 and still think $CTIC will hit 2.05 this wk but still want to stick to my morning watchlist & not chase","positive"
"2013-01-08 19:16:03","$RAX looks good for higher prices URL ","positive"
"2013-01-08 19:17:21","$CRM holding up well  URL ","positive"
"2013-01-08 19:22:03","$ARNA with the conference tomorrow, I guess we will hit 10.05 after all...","positive"
"2013-01-08 19:25:56","$NFLX - hearing PJCO out cautious following comScore data: Following Weak December, Overall 4Q Traffic Again Turns Negative @user","negative"
"2013-01-08 19:30:00","Use pullback 2 initiate quick trades, not invest, long. Keep stops tight & sell up. URL $AAPL $REGN $OCN $ARMH $DDD $NSM","positive"
"2013-01-08 19:37:58","Piper Jaffray making negative comments on $NFLX and $CSTR Red Box : comScore Q4 data weak for Redbox, Netflix","negative"
